sensor_name,device_id,longName,description,serialNumber,manufacturer,model,citation,companyName,name
buoy,6005,SIMB3 2019I4,"SIMB3 is Cryosphere Innovations third generation Seasonal Ice Mass Balance buoy and flagship product. Designed with input from world leading scientists and researchers, SIMB3 was created to be the signature tool for autonomous mass balance monitoring of seasonal sea ice. A floating, spar-type buoy, SIMB3 is capable of mass balance measurement through the melt season and is survivable in open water. Once installed, SIMB3 directly measures ice growth and ablation using a pair of ice-facing acoustic rangefinders. By independently measuring ice surface and bottom position, SIMB3 can distinguish between surface and bottom melting. Because the positions are directly measured, this measurement can continue into the thin, isothermal, regime of the summer months.",300434063382860,CryoInn SIMB3,Seasonal Ice Mass Balance buoy,https://hdl.handle.net/10013/sensor.e37d1d3a-dd1a-46d1-b5f9-0a580cba2a2a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,6236,DTOP Ocean Profiler OUC,Drift Towing Oceanic Profiler(DTOP),300234067064490,Tianjin Yuanxun Technology Co. Ltd.,DTOP Ocean Profiler,https://hdl.handle.net/10013/sensor.43bbf212-6e9f-4993-a6df-433ca51de179,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Annekathrin Bartsch
buoy,6214,Autonomous Ocean Flux Buoy AOFB45,,300025060016600,,Flux Buoy,https://hdl.handle.net/10013/sensor.ae8b5369-1b5f-4ce4-8c18-bb038824ce5a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Annekathrin Bartsch
buoy,6473,Thermistor buoy SIMBA V7 2020T74,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068225520,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.5cfd8d74-3fac-49c2-bdd3-bc7637fbe422,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,5986,Thermistor buoy SIMBA V7 2019T62,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068706290,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.e6cabfe6-5db2-4050-bc45-ba0d97371ad7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,5970,Thermistor buoy SIMBA V7 2019T72,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068700290,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.98145362-9fb3-4ebe-9fda-acd27dece968,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,5972,Thermistor buoy SIMBA V7 2019T68,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068708330,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.c8cd8bdb-8a6f-4e2b-be2e-63261fc016e7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,6984,Surface Velocity Profiler P223,"This SVP has been recovered and re-deployed. The first time this SVP was deployed under the short name 2019P16.

Surface Velocity Profilers are designed to observe sea ice drift through GPS position measurements. The term SVP is used in various ways for many similar types of sensors utilized in ocean sciences, including a drogue to make the surface unit drift with the ocean currents and less with the wind. Our main application is to place the SVPs on sea ice to track the movement of a floe, but they may continue drifting in the ocean even after the floe has melted in summer.
",300234062881931,SVP-B,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.338d6f30-d9a1-477a-98ae-caa38687ddf2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Annekathrin Bartsch
buoy,5994,Thermistor buoy SIMBA V7 2019T66,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068706330,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.55dbaa02-5264-4b50-ba47-32b9080edc30,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7091,Pacific Gyre Ice Tracker 2020P166,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061806870,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.eea35369-14a3-459a-923b-47d46a858d10,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7092,Pacific Gyre Ice Tracker 2020P167,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061807880,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.1de58644-2ce8-4007-b94c-19e830b39814,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7093,Pacific Gyre Ice Tracker 2020P168,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061809880,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.8017bf73-fc5b-4dce-80be-f877c31242e5,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7101,Pacific Gyre Ice Tracker 2020P176,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061905370,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.f1a73bc8-21a0-4109-aa68-93aee2220196,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7595,Thermistor buoy SIMBA V7 2020T84,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The customizable thermistor string features embedded thermistors at a customizable spacing. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via Iridium at varying intervals.",300234068707340,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.ef9ed127-17d2-48f1-a190-15b09e2bd011,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8909,SIMB3 2022I6,"SIMB3 is Cryosphere Innovations third generation Seasonal Ice Mass Balance buoy and flagship product. Designed with input from world leading scientists and researchers, SIMB3 was created to be the signature tool for autonomous mass balance monitoring of seasonal sea ice. A floating, spar-type buoy, SIMB3 is capable of mass balance measurement through the melt season and is survivable in open water. Once installed, SIMB3 directly measures ice growth and ablation using a pair of ice-facing acoustic rangefinders. By independently measuring ice surface and bottom position, SIMB3 can distinguish between surface and bottom melting. Because the positions are directly measured, this measurement can continue into the thin, isothermal, regime of the summer months.",300434064565670,Cryosphere Innovations,Seasonal Ice Mass balance Buoy V3,https://hdl.handle.net/10013/sensor.4c14b9f4-f2b9-412f-894d-70206649b06b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8897,PacificGyre AWI-SVP5S 2022O13,Pacific Gyre floatable buoy with 5 SBE37IMP CTDs (AWI-SVP5S-0006),300234068514740,PacificGyre,AWI-SVP5S,https://hdl.handle.net/10013/sensor.f6d5640c-aa42-45b6-a107-92b8a5fb4b03,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8901,MetOcean SVP-I-BXGS-P P239,"Surface Velocity Profilers are designed to observe sea ice drift through GPS position measurements. The term SVP is used in various ways for many similar types of sensors utilized in ocean sciences, including a drogue to make the surface unit drift with the ocean currents and less with the wind. Our main application is to place the SVPs on sea ice to track the movement of a floe, but they may continue drifting in the ocean even after the floe has melted in summer.",300534062833790,MetOcean SVP-I-BXGS-AP (FID4076),Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.d668b294-c246-4550-8fe0-78ea6aefc950,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8904,MetOcean SVP-I-BXGS-P P242,"Surface Velocity Profilers are designed to observe sea ice drift through GPS position measurements. The term SVP is used in various ways for many similar types of sensors utilized in ocean sciences, including a drogue to make the surface unit drift with the ocean currents and less with the wind. Our main application is to place the SVPs on sea ice to track the movement of a floe, but they may continue drifting in the ocean even after the floe has melted in summer.",300534062839770,MetOcean SVP-I-BXGS-AP (FID4076),Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.513ef03f-13f3-4133-89a5-0721e9518cd8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8983,CALIB without Barometric Sensor C33,"CALIBS (Compact Air-Launched Ice Beacons) are designed to observe sea ice drift through GPS position measurements. Different from SVPs, they may be air-dropped from aircraft. This can be planes or copters.",300234066890230,MetOcean CALIB-I-L (FID4035),Calib,https://hdl.handle.net/10013/sensor.1e822a78-da31-47a2-95a7-ba5b06358e95,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,10619,CALIB 2023C42 with Barometric Sensor,"CALIBS (Compact Air-Launched Ice Beacons) are designed to observe sea ice drift through GPS position measurements. Different from SVPs, they may be air-dropped from aircraft. This can be planes or copters.",300534064921850,MetOcean CALIB-I-B (FID4031),Calib,https://hdl.handle.net/10013/sensor.ba041957-5d2b-426d-a0b9-a6cef070efa5,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,10622,CALIB 2023C45 with Barometric Sensor,"CALIBS (Compact Air-Launched Ice Beacons) are designed to observe sea ice drift through GPS position measurements. Different from SVPs, they may be air-dropped from aircraft. This can be planes or copters.",300534064929840,MetOcean CALIB-I-B (FID4031),Calib,https://hdl.handle.net/10013/sensor.68b14685-ac48-425b-bd83-89d82d1d612f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,10623,CALIB 2023C46 with Barometric Sensor,"CALIBS (Compact Air-Launched Ice Beacons) are designed to observe sea ice drift through GPS position measurements. Different from SVPs, they may be air-dropped from aircraft. This can be planes or copters.",300534064723490,MetOcean CALIB-I-B (FID4031),Calib,https://hdl.handle.net/10013/sensor.522a3be5-bb71-4dee-b127-50f83bf1e775,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8552,Thermistor Buoy T88,"Thermistor string buoys (also referred to as ice mass balance buoys, IMBs) measure temperature and thermal conductivity through air, snow, sea ice and seawater. They are also often called SAMS IMBs, referring to the developer (Scottish Association for Marine Science). The 4.8 m long thermistor string features 240 embedded thermistors at a spacing of 2 cm (custom length/spacing also available) and 3m tail to aid deployment.. The temperature measurements and the response to cyclic heating of resistors enable the determination of snow depth and sea-ice thickness. The data are transmitted via 
Iridium at varying intervals.",300534061341610,SIMBA5m V7,Thermistor buoy,https://hdl.handle.net/10013/sensor.29f518e1-9ed8-4b65-a10c-3d125edfcc2b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,8516,Snow Buoy S119,"The Snow Buoy determines the distance between four acoustic sounders, mounted on a frame at a height of 1.5 m, and the underlying surface (usually ice and snow). Conversion of the distance data to actual snow height is achieved by calibration to initial in-situ snow depth measurements below the acoustic sounders during deployment. Hourly measurements result in a time series of snow height evolution at the location of the buoy. Negative values of snow height occur if surface ablation continues into the sea ice. Thus, all snow height measurements describe the surface elevation relative to the original snow-ice interface. Differences between single sensors indicate small-scale variability of the snow pack around the buoy. In addition to snow height, geographic position (GPS), barometric pressure, ait temperature and an internal hull temperature are recorded.",300534061259900,MetOcean ICEB-I-TBAS-SH-A (FID4052),Snow Buoy,https://hdl.handle.net/10013/sensor.4f6293b5-0660-43b2-bf81-a0f95fd8341a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
